Engine_Size,Mileage,Horsepower,Torque,Price,Brand_Audi,Brand_BMW,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_Tesla,Brand_Toyota,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Body_Type_Convertible,Body_Type_Coupe,Body_Type_Hatchback,Body_Type_SUV,Body_Type_Sedan,Car_Model_Economy,Car_Model_Luxury,Car_Model_Sports,Car_Model_Standard
1194.87,13.94,167.67,210.98,2112427.38,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2376.59,16.25,148.24,174.88,1884841.01,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1458.99,18.4,157.3,240.68,2094059.53,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1830.67,9.21,126.88,223.38,1906643.73,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2733.22,14.68,82.55,179.975,1386135.5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1295.39,15.095,87.61,167.68,2516435.32,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
1233.7,16.24,132.8,295.56,1669799.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2134.65,13.5,157.71,209.03,1282836.49,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2574.74,10.08,119.96,194.84,1752989.01,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1212.83,16.58,159.27,134.34,1986197.95,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2203.84,20.86,73.18,174.18,1547380.54,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2290.5,12.62,89.31,186.86,1696568.19,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
970.42,10.28,211.14,132.74,1544183.54,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2399.25,15.83,111.42,162.46,1169962.13,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2438.3,8.32,121.9,170.05,1089087.77,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1844.11,11.7,81.58,183.36,798591.86,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2626.17,21.11,182.6,74.24,2259010.02,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2568.23,15.31,140.01,171.88,1388291.38,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
2051.56,5.6,89.02,157.36,1495863.915,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1774.28,15.095,80.25,178.75,1698266.54,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1513.59,15.81,132.29,242.12,1687913.55,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1981.22,19.31,121.77,303.14,566716.16,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2284.88,6.91,153.28,220.7,1083801.9,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1837.91,17.25,141.88,105.93,1061855.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
901.25,21.65,109.42,159.28,1128866.15,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
2634.36,24.44,98.25,215.76,2106387.93,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2095.11,16.66,119.96,209,1425561.23,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1810.19,17.53,97.97,239.24,1286382.56,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2428.58,4.33,114.79,174.16,2061194.97,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2762.32,25.5,120.66,158.19,1747673.87,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2000.275,12.12,84.08,285.15,629510.87,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2000.275,10.33,145.23,183.52,1191688.18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
1286.68,13.72,105.18,119,1660981.04,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
2249.56,22.56,86.32,268.51,1033054.93,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2063.96,26.04,105.94,90.23,2514777.39,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2317.86,15.63,129.69,179.975,1556439.38,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2000.275,19.99,123.32,226.16,1123311.83,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1063.38,15.22,136.88,234.64,938528.18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1774.82,9.81,155.93,204.84,1963763.79,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2000.275,22.38,172.2,101.85,1176069.03,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
2507.7,11.89,131.42,176.47,1689962.09,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1414.08,22.68,77.22,163.31,924240.32,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2513.53,21.49,109.24,147.76,1535098.9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1676.06,18.07,79.83,264.72,1182057.05,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2181.22,24.14,187.87,117.2,1342302.79,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1745.05,26.16,199.5,198.97,1101859.6,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2091.09,14.12,146.01,251.64,2012813.14,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2445.94,10.96,154.34,202.89,1254498.01,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1386.49,5.68,130.04,254.47,1428271.4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1660.05,26.22,134.64,179.975,1452428.86,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2092.48,12.8,56.1,205.76,2306135.06,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
3200.79,20.68,117.04,202.01,1945154.29,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1568.41,15.095,84.75,216.81,1895340.38,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
3020.07,22.69,131.25,156.87,711056.69,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
3002.21,11.5,117.62,101.89,1171803.81,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1951.34,9.04,197.87,237.24,2094309.36,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
1850.92,13.96,156.67,249.7,914534.59,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1653.97,12.34,131.38,195.12,1542006.77,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1965.9,17.98,109.32,147.1,967369.25,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1296.64,14.74,187.04,86.54,1017546.37,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1961.88,18.14,118.8,185.15,2340392.83,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2748.44,13.54,133.27,99.06,1859635.32,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1694.46,11.67,121.69,90.66,1991570.11,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1879.64,12.08,103.83,178.76,1891870.74,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1149.43,25.22,121.46,134.17,1430355.82,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2187.03,16.13,41.52,200.72,1154201.65,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2132.24,5.08,58.09,170.44,1298954.87,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2031.85,15.095,133.99,179.975,1404086.77,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1891.59,15.095,182.73,77.71,2388143.03,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1853.62,24.23,133.93,128.83,831821.78,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2250.95,20.14,91.19,131.03,1223169.28,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1985.59,10.39,62.29,106.48,1043518.32,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2000.275,27.09,151.38,160.26,2028311.6,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2107.49,14.84,119.96,111.16,2426894.13,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2561.71,21.23,145.73,170.18,1654393.18,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
2338.5,9.22,135.59,194.42,1695507.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
2096.43,3.01,139.13,130.43,1545660.46,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2759.21,7.96,121.34,205.52,1718739.49,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2210.13,15.095,135.35,98.32,1886577.58,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2652.48,25.56,115.22,113.27,1712820.26,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
2303.47,16.07,94.59,173.21,1749417.16,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1079.04,10.38,81.46,179.975,1887707.18,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
2652.42,17.26,24.6,232.04,610860.95,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2067.59,15.95,112.76,276.74,1501004.47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1974.02,18.1,180.78,157.4,1652604.52,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
2140.67,21.05,149.2,172.35,1708074.09,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1827.51,13.55,129.11,118.04,1414556.87,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2113.51,10.6,90.64,104.77,1580375.75,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1704.06,19.14,159.89,193.71,1140046.8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2637.14,19.01,115.23,133.45,612577.63,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1943.21,15.5,183,253.94,1991568.55,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
1808.71,25.89,80.76,92.26,932814.2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1537.54,12.81,90,209.18,1419773.07,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2134.39,10.5,86.11,119.66,1125435.18,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2093.55,17.09,60.72,130.77,2293504.64,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2194.21,11.63,82.52,212.35,1460177.64,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1486.37,17.48,124.13,139.45,1344771.77,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1199.41,10.83,91.51,149.05,1873932.93,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2312.8,13,119.96,131.27,2578237.08,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2742.32,24.45,162.97,287.1,1702844.76,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1486.82,12.97,52.64,142.95,1311290.27,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2794.72,11.01,143.57,183.09,1848296.99,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2141.96,20.85,121.25,167.89,713660.47,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1996.47,9.74,204.69,193.29,1523214.63,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1801.23,15.095,159.88,143.12,2496978.83,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1307.74,17.88,99.82,167.95,1578873.7,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2493.86,19.69,91.92,203.64,1553888.83,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1612.2,21.1,180.11,128.22,1510318.27,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1610.1,11.26,60.97,179.975,1302261.86,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2495.96,17.98,127.64,251.13,1657245.34,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1058.51,12.67,114.76,216.39,1887636.51,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1238.2,11.97,106.27,184.19,1334089.97,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
1990.93,21.02,134.14,179.975,254624.13,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2146.64,12.25,119.96,205.46,1732808.75,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
2242.37,16.39,138.3,156.52,2566563.04,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1849.1,15.78,125.56,165.22,1311869.3,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2000.275,9.65,136.71,66.16,764418.31,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1886.05,19.83,123.73,209.62,1838706.49,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1884.61,17.8,93.62,93.09,2371916.13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1601.51,5.07,120.16,187.11,1764686.78,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
2061.95,16.39,91.42,234.28,2362350.03,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2307.48,11.14,88.78,151.84,1896834.27,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
2601.79,20.49,106.55,252.96,1853425.49,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2000.275,7.77,115.22,135.18,1240999.66,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1877,13.22,121.41,216.03,1642703.45,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
2223.35,15.095,156.66,101.71,1485264.52,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
2293.53,15.27,100.06,241.87,1468132.14,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
2003.27,18.81,127.87,232.56,1373067.44,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
2271.21,7.41,124.72,208.1,1612806.73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1595.52,23.26,95.65,156.4,851827.51,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2778.95,17.63,122.95,95.88,1905859.2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2496.31,21.8,119.96,179.975,1061127.35,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1327.54,19.37,127.46,246.62,1374864.39,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1462.45,14.94,129.06,187.8,1665279.95,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1476.54,8.58,91.79,86.82,1036363.29,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
2338.98,12.18,198.75,112.52,516768.47,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1357.64,22.95,94.07,255.19,1308476.66,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1834.49,21.93,53.29,209.27,784451.25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2227.35,11.9,154.41,105.96,1856155.47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1966.92,15.095,115.41,74.05,923248.21,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2129.44,13.94,107.88,142.5,2242577.78,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1467.1,13.56,98.18,68.92,1497103.56,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2297.43,13.75,194.87,170.65,1529587.1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1693.39,17.64,134.18,327.1,509684.34,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1837.69,19.38,141.99,84.18,1572431.31,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2118.87,19.95,126.5,168.84,1459910.04,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2051.54,17.23,130.8,258.72,850455.48,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
2011.99,6,119.96,224.95,1543634.17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1624.69,13.29,109.97,171.08,1301038.49,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
1850.23,26.52,61.72,171.22,1391606.09,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
2001.09,16.87,154.72,110.65,1512940.88,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1312.46,16.84,139.87,163.94,1264272.89,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1768.73,16.8,124.32,194.61,1623228.31,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2193.84,17.08,138.83,179.975,1456722.26,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1361.28,3.08,105.17,142.79,1736384.23,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2578.29,13.8,120.83,168.61,1235662.7,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2634.81,14.81,114.73,123.05,967540.12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1377.42,21.41,96.34,193.52,1145565.74,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
2678.81,15.24,167.57,227.03,2221328.38,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
1928.21,6.77,63.51,217.78,1977983.26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2209.26,17.15,214.44,109.79,2106689.57,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1751.67,10.98,155.09,188.81,2141356.98,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2461.52,8.92,48.88,139.36,1266840.97,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
2203.05,10.83,111.03,240.66,1647905.97,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1592.92,17.71,113.26,170.32,1537919.5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1417.4,21.29,135.68,88.83,1829769.26,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1269.85,17.41,80.42,166.81,1355415.88,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
2093.97,18.16,121.28,207.51,1546487.08,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2286.24,17.37,119.96,194.64,1536135.74,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
2325.48,15.51,90.5,149.29,1766131.2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1941.01,15.095,84.93,144.88,1827858.61,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1421.5,2.91,156.75,120.75,1546835.52,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1658.96,15.56,52.14,156.32,1561995.39,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2576.17,9.78,139.12,128.66,1612949.01,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1757.69,20.81,151.9,238.21,2323275.71,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2071.71,14.26,111.26,125.93,635001.1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1462.17,15.15,122.09,187.34,1015160.17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
2168.29,7.47,166.54,183.26,1836839.8,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1771.16,20.08,91.81,236.74,1634892.2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2523.36,18.14,119.96,245.36,1631374.78,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
2386.78,17.78,100.18,221.76,1833747.75,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1752.15,10.93,166.61,201.18,1606996.45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1936.67,11.13,171.69,179.975,1220358.76,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1724.44,16.12,64.16,115.87,1814404.57,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1290.28,11.53,160.25,129.26,1510443.58,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
1571.28,17.17,152.76,225.12,1276211.41,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
2099.11,4.2,182.14,184.4,1845180.31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
2162.63,12.56,135.4,232.12,1825516.93,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2074.27,23.98,118.23,240.17,1607383.25,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1849.13,17.2,165.81,136.44,2358559.58,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
2466.53,15.83,147.96,181.92,2163413.37,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2031.77,15.095,209.8,179.22,2000928.6,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2351.63,3.32,158.35,160.33,2783182.79,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1113.11,10.92,126.14,179.975,1426768.3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2000.275,12.99,73.04,251.09,1267599.84,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2141.89,19.29,119.96,183.12,1930181.55,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
1287.62,19.38,62.56,180.79,1373682.85,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1893.77,10.67,111.4,131.83,1505963.86,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1848.95,19.99,157.04,220.51,1007040.02,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2793.7,12.98,119.85,119.69,1803329.73,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2200,21.06,160.87,179.975,764496.38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2082.93,9.84,133.5,208.93,1451780.89,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2418.5,14.38,103.88,155.25,1492322.13,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
2184.25,12.55,123.51,199.06,1281980.58,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1771.16,20.28,138.88,191.14,621392.62,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
